COMPANY,BILLTO,MRPVSCONT,NUM_FPN,NUM_CPN,CPN,MFR,MFR_PART,FPN,PRIORITY,CLASS,EAU,BOND_QTY,BOND_DELTA,BOND_ALLOC,ATS_BOL,ATS_MTL,ATS_ASIA,ATS_EUR,DELTA,WKS_SUPPLY,CUTOFFDATE,TREND,VOLAT_PERC,ACCUR_PERC,TOTAL_CBO,TOT_ALLOC,PROV_ALLOC,NA_PBO,EUR_PBO,ASIA_PBO,USE_1_12,USE_13_24,USE_13_16,USE_9_12,USE_5_8,USE_1_4,PASTDUE,WEEK1,WEEK2,WEEK3,WEEK4,WEEK5,WEEK6,MRP_1_4,MRP_5_8,MRP_9_12,MRP_13_16,MRP_17_20,MRP_21_24,MRP_25_28,MRP_OVER28,MRP_1_12,GROSS_NET,QOH,FCQOH,INTRANSIT,FRESALE,UOM,CRESALE,RESCHK,PRODUCTYPE,FMPQ,CMPQ,MPQCHK,CPNDESC,BIN_LOC,CONTR_NUM,CONTR_LINE,CONTR_STRT,CONTR_END,EXTRA1,EXTRA2,EXTRA3,LOI_NUM,CUST_PO,CUSTPOLINE,IS_LF,IS_ROHS,A_LF_PB,A_ROHS,END_CUST,PROG_PART,WEEK13,MRPPD_13,NET_90DAY,RUN_DATE,PAPER_WORK,NETGRECEIV,QOHDEDUCT,CBODEDUCT,FCQOHDEDUC,CUST_NET90,ACTIONET90,CBOBONDALC,CODE,NOTES,USERNAME,MODDATE,MANUALOC,LEADTIME,CUSTMPN
FUTA,JS005B,MC,1,1,G8375290-003-LF,DIO,BAT54-7-F,BAT54TR,001,04,300000,0,0,0,0,0,0,0,39570,-1 Weeks,12/27/2021,224.61%,No previous data found,No previous data found,0,0,0,3063000,11820000,5103000,144000,42000,42000,39000,96000,9000,8517,12535,36034,39799,40605,19442,15833,128973,66107,68138,154549,49460,64367,74101,499554,263218,Gross MRP data - QOH provided,311305,0,0,0.007600,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,242,7/6/2020,1/1/2030,203597,203597,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853043751,000001,Y,Y,N,N,,,49506,321241,0,1/1/2022,,Gross MRP Received,N,N,N,0,0,0,,,,,N,CALL,BAT54-7-F
FUTA,JS005B,MC,1,1,GCK4ESP3223EEY-LF,ML7,SP3223EEY-L/TR,MAX3223EEUPTR-2500,001,28,7500,42500,0,42500,0,0,40000,0,43292,2 Weeks,1/17/2022,3483.22%,No previous data found,No previous data found,0,0,0,0,7500,105000,2500,2500,2500,0,2500,0,929,1000,76003,5142,9157,3214,870,91302,5445,43078,34336,15773,24124,65610,304464,139825,Gross MRP data - QOH provided,101546,0,0,0.481300,E,0.000000,Empty Customer Price,Common Bond,2500,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,235,3/3/2020,1/1/2030,92231,95445,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853044704,000001,Y,Y,N,N,,,12720,153474,39208,1/1/2022,,Gross MRP Received,N,N,N,39208,39208,42500,,,,,N,50,SP3223EEY-L/TR
FUTA,JS005B,MC,1,1,GE103X763002,DIO,1N4148W-7-F,MMSD4148T1,001,04,600000,0,0,0,0,0,9464200,0,9598530,30 Weeks+,8/1/2022,310.50%,No previous data found,No previous data found,0,0,0,26181000,51000000,167082000,0,252000,222000,0,0,0,162,26467,56504,52933,70804,0,3592,206708,43432,101049,338110,322853,315208,237680,1100580,351189,Gross MRP data - QOH provided,485681,0,0,0.008000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,240,6/17/2020,1/1/2030,206870,206870,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853031335,000001,Y,Y,N,N,,,86638,437989,0,1/1/2022,,Gross MRP Received,N,N,N,0,0,0,,,,,Y,CALL,1N4148W-7-F
FUTA,JS005B,MC,1,1,GE103X804006,DIO,SB1100-T,SB1100-T,001,07,400000,5000,0,5000,0,0,15000,20000,19022,30 Weeks+,8/1/2022,431000.00%,No previous data found,No previous data found,0,0,0,0,20000,0,0,5000,0,0,0,0,0,38,4272,0,0,0,0,4310,0,0,0,600,0,0,1612,4310,Gross MRP data - QOH provided,3332,0,0,0.039700,E,0.000000,Empty Customer Price,Common Bond,5000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,060,1/15/2016,1/1/2030,4310,4310,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853035865,000001,Y,Y,N,N,,,0,4310,978,1/1/2022,,Gross MRP Received,N,N,N,978,978,5000,,,,,N,CALL,SB1100-T
FUTA,JS005B,MC,1,1,GE103X810002,GLT,GLS36VF1601G-70-4I-EKE,GLS36VF1601G-70-4I-EK,001,4F,960000,5088,0,5088,0,0,0,0,10609,28 Weeks,7/18/2022,15.50%,No previous data found,No previous data found,0,0,0,0,0,0,28224,6816,0,28224,0,0,0,103,4271,0,0,0,0,4374,0,0,0,600,0,0,1612,4374,Gross MRP data - QOH provided,9895,0,0,1.390000,E,0.000000,Empty Customer Price,NCNR,96,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,132,7/4/2017,1/1/2030,4374,4374,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853036153,000001,Y,Y,N,N,,,0,4374,0,1/1/2022,,Gross MRP Received,N,N,N,0,0,5088,,,,,N,16,GLS36VF1601G-70-4I-EKE
FUTA,JS005B,MC,1,1,GE9928052105,DIO,RS1M-13-F,RS1MTR,001,4V,2700000,795000,0,795000,15000,0,2330000,185000,2484264,27 Weeks,7/11/2022,285.91%,No previous data found,No previous data found,0,0,0,10000,380000,3605000,205000,360000,280000,80000,80000,45000,324,56286,113008,105866,144890,0,7184,420050,86864,202098,677630,645706,630416,476896,2208840,709012,Gross MRP data - QOH provided,23600,45000,0,0.030000,E,0.000000,Empty Customer Price,Common Bond,5000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,062,1/15/2016,1/1/2030,210187,210187,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853050618,000001,Y,Y,N,N,,,174686,884022,685736,1/1/2022,,Gross MRP Received,N,N,N,685736,685736,795000,,,,,N,20,RS1M-13-F
FUTA,JS005B,MC,1,1,GE9929816014,BIV,450-060,450-060,001,38,3000000,2802000,2802000,0,0,0,0,0,-390944,-1 Weeks,12/27/2021,1508.38%,No previous data found,No previous data found,0,0,0,0,0,2802000,69500,24500,24500,69500,0,0,324,77814,118876,105866,144890,0,7184,447446,86864,205938,677630,647626,632336,476896,2220360,740248,Gross MRP data - QOH provided,349628,0,0,0.020000,E,0.000000,Empty Customer Price,Customer Specific,500,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,1853022551,063,1/15/2016,1/1/2030,447770,447770,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853038761,000001,Y,Y,N,N,,,174686,915258,390944,1/1/2022,,Gross MRP Received,N,N,N,390944,390944,0,,,,,N,22,450-060
FUTA,JS005B,MC,1,1,GE9932347062,CIT,CMJ206T32768DZFT,32.7680K-CMJ206RXT,001,68,3000000,0,0,0,6000,0,0,0,-297024,-1 Weeks,12/27/2021,177.70%,No previous data found,No previous data found,0,0,0,60000,306000,1014000,372487,339000,288000,198000,36000,138487,120,50255,105827,122264,141885,0,3592,420231,73232,198607,481595,382314,417408,345106,1655922,692070,Gross MRP data - QOH provided,395166,0,0,0.127000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,1853045653,174,5/31/2019,1/1/2030,420351,420351,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853045653,000001,Y,Y,N,N,,,130830,823020,297024,1/1/2022,,Gross MRP Received,N,N,N,297024,297024,0,,,,,N,40,CMJ206T32768DZFT
FUTA,JS005B,MC,1,1,GE9938051079,MCP,MIC4043YM4-TR,MIC4043BM4TR/JBL,001,27,852000,636000,636000,0,0,0,0,0,-194889,0 Weeks,1/3/2022,264.29%,No previous data found,No previous data found,0,0,0,0,0,1317000,180000,225000,0,162000,0,18000,0,20006,46389,69331,71081,0,0,206807,29800,95638,143485,58501,101240,107426,549582,332245,Gross MRP data - QOH provided,71356,66000,0,0.180000,E,0.000000,Empty Customer Price,NCNR,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,279,2/26/2021,1/1/2030,206807,206807,"847773,",BIM-JABIL VN-SMCI,1853043741,000001,Y,Y,N,N,,,44192,376437,260889,1/1/2022,,Gross MRP Received,N,N,N,260889,260889,0,,,,,N,52,MIC4043YM4-TR
FUTA,JS005B,MC,1,1,GE9938052076,DIO,DFLZ39-7,DFLZ39-7,001,4X,3300000,42000,42000,0,0,0,0,0,-50126,0 Weeks,1/3/2022,181.79%,No previous data found,No previous data found,0,0,0,12000,21000,555000,0,153000,138000,0,0,0,0,19908,32618,53315,41817,0,2592,147658,22392,46186,34640,44617,38544,45444,251520,216236,Gross MRP data - QOH provided,166110,0,0,0.043500,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,1853022552,071,1/15/2016,1/1/2030,147658,147658,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853050463,000001,Y,Y,N,N,,,17917,234153,50126,1/1/2022,,Gross MRP Received,N,N,N,50126,50126,0,,,,,N,CALL,DFLZ39-7
FUTA,JS005B,MC,3,1,GE9938052077,DIO,S1M-13-F,S1MTR,001,4V,1140000,390000,0,390000,1820000,0,29515000,1585000,29554063,30 Weeks+,8/1/2022,99.08%,No previous data found,No previous data found,0,0,0,4070000,4400000,4980000,1340000,80000,0,1230000,110000,0,120,77496,135601,164355,170596,0,3592,548048,91232,220269,468172,431543,404962,348098,1738618,859549,Gross MRP data - QOH provided,508732,0,0,0.011700,E,0.000000,Empty Customer Price,Common Bond,5000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,191,10/11/2019,1/1/2030,548168,548168,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853047120,000001,Y,Y,N,N,,,143434,1003103,350937,1/1/2022,,Gross MRP Received,N,N,N,350937,350937,390000,,,,,N,20,S1M-13-F
FUTA,JS005B,MC,2,1,GE9938052086,DIO,US1M-13-F,US1MTR,001,4V,5000,0,0,0,400000,0,7170000,155000,7323968,30 Weeks+,8/1/2022,205.09%,No previous data found,No previous data found,0,0,0,1360000,16950000,18435000,95000,140000,135000,55000,0,40000,0,18330,46389,69331,69440,0,0,203490,29800,95638,142780,58501,101240,106658,545742,328928,Gross MRP data - QOH provided,482896,0,0,0.022100,E,0.000000,Empty Customer Price,Common Bond,5000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,246,7/8/2020,1/1/2030,203490,203490,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853046827,000001,Y,Y,N,N,,,43487,372415,0,1/1/2022,,Gross MRP Received,N,N,N,0,0,0,,,,,Y,20,US1M-13-F
FUTA,JS005B,MC,1,1,GE9938052104,DIO,B240-13-F,SS24TR,001,4V,1416000,111000,0,111000,972000,0,915000,435000,895174,30 Weeks+,8/1/2022,128.88%,No previous data found,No previous data found,0,0,0,0,1320000,1320000,24000,348000,342000,0,0,24000,0,18330,46389,69331,69440,0,0,203490,29800,95638,142780,58501,101240,106658,545742,328928,Gross MRP data - QOH provided,198102,0,0,0.033000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,073,1/15/2016,1/1/2030,203490,203490,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853034676,000001,Y,Y,N,N,,,43487,372415,130826,1/1/2022,,Gross MRP Received,N,N,N,130826,130826,111000,,,,,N,52,B240-13-F
FUTA,JS005B,MC,1,1,GE994010010008,MCP,AT24C256C-SSHL-T,24AA256WSOITR/JBL,001,4G,400000,192000,192000,0,0,0,0,0,-40730,0 Weeks,1/3/2022,1033.51%,No previous data found,No previous data found,0,0,0,0,0,284000,16000,0,0,4000,12000,0,0,11213,21721,12760,19230,0,0,64924,8200,28384,63854,23128,17274,22602,151970,101508,Gross MRP data - QOH provided,60778,0,0,0.237300,E,0.000000,Empty Customer Price,NCNR,4000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,281,2/26/2021,1/1/2030,64924,64924,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853033566,000001,Y,Y,N,N,,,24034,125542,40730,1/1/2022,,Gross MRP Received,N,N,N,40730,40730,0,,,,,N,52,AT24C256C-SSHL-T
FUTA,JS005B,MC,2,1,GQ-SLBSS138-LF,DIO,BSS138-7-F,BSS138LT1,001,04,36900000,417000,417000,0,0,0,0,0,-688992,-1 Weeks,12/27/2021,1376.94%,No previous data found,No previous data found,0,0,0,8196000,50244000,52002000,0,306000,237000,0,0,0,44714,69745,277940,216616,245199,137373,120764,809500,472797,483105,1497935,457041,616908,742425,5143344,1765402,Gross MRP data - QOH provided,1106124,15000,0,0.011400,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,260,8/17/2020,1/1/2030,1327011,1327011,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853045220,000001,Y,Y,N,N,,,481591,2291707,703992,1/1/2022,,Gross MRP Received,N,N,N,703992,703992,0,,,,,Y,CALL,BSS138-7-F
FUTA,JS005B,MC,2,1,LGP000167970-LF.,DIO,BZT52C22-7-F,BZT52C22TR,001,4X,24000,12000,0,12000,0,0,225000,0,223468,30 Weeks+,8/1/2022,106.52%,No previous data found,No previous data found,0,0,0,33000,33000,405000,30000,9000,9000,18000,12000,0,1971,2400,2400,2400,2400,2400,2400,9600,9600,9600,12744,6144,0,0,6144,28800,Gross MRP data - QOH provided,17239,0,0,0.010100,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,080,1/15/2016,1/1/2030,11571,13971,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853035888,000001,Y,Y,N,N,,,2400,33171,13532,1/1/2022,,Gross MRP Received,N,N,N,13532,13532,12000,,,,,N,CALL,BZT52C22-7-F
FUTA,JS005B,MC,1,1,LGP000168050-LF.,DIO,DCX124EU-7-F,DCX124EUTR,001,04,18000,18000,6000,12000,0,0,0,0,-8104,4 Weeks,1/31/2022,125.89%,No previous data found,No previous data found,0,0,0,0,1080000,141000,3000,33000,30000,0,3000,0,1971,2400,2400,2400,2400,2400,2400,9600,9600,9600,12744,6144,0,0,6144,28800,Gross MRP data - QOH provided,10667,0,0,0.019800,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,081,1/15/2016,1/1/2030,11571,13971,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853035887,000001,Y,Y,N,N,,,2400,33171,20104,1/1/2022,,Gross MRP Received,N,N,N,20104,20104,12000,,,,,N,42,DCX124EU
FUTA,JS005B,MC,1,1,P100011320,CK,PTS645SK43SMTR92LFS,PTS645SK43SMTR92LFS,001,22,105000,5000,0,5000,95000,0,1712000,0,1712607,30 Weeks+,8/1/2022,95.51%,No previous data found,No previous data found,0,0,0,500000,200000,2665000,160000,33000,30000,49000,111000,0,202,13042,12000,12000,10788,12000,15160,47830,52160,48200,33274,37488,35756,35756,282100,148190,Gross MRP data - QOH provided,143999,0,0,0.031000,E,0.000000,Empty Customer Price,Common Bond,1000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,200,11/22/2019,1/1/2030,48032,60032,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853037182,000001,Y,Y,N,N,,,0,148392,4393,1/1/2022,,Gross MRP Received,N,N,N,4393,4393,5000,,,,,N,14,PTS645SK43SMTR92 LFS
FUTA,JS005B,MC,1,1,P1022594-LF,MCP,KSZ8851-16MLL-TR,KSZ8851-16MLL-TR/JBL,001,1S,50000,23000,23000,0,0,0,0,0,5160,-1 Weeks,12/27/2021,1805800.00%,No previous data found,No previous data found,0,0,0,0,0,109000,0,0,0,0,0,0,15410,2099,2476,3417,3888,1022,300,11880,2731,2154,1293,360,223,431,6905,16765,Gross MRP data - QOH provided,37335,0,0,2.124000,E,0.000000,Empty Customer Price,NCNR,1000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,282,2/26/2021,1/1/2030,30021,30021,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853043750,000001,Y,Y,N,N,,,472,32647,0,1/1/2022,,Gross MRP Received,N,N,N,0,0,0,,,,,N,52,KSZ8851-16MLL-TR
FUTA,JS005B,MC,1,1,P1023678-LF,DIO,DMP34M4SPS-13,DMP34M4SPS-13,001,4Y,107500,27500,27500,0,0,0,0,0,-116144,-1 Weeks,12/27/2021,1277.80%,No previous data found,No previous data found,0,0,0,0,2500,860000,2500,35000,7500,2500,0,0,564,772,93956,6743,10417,959,72,111888,1146,10939,3807,3663,4376,5477,420478,123973,Gross MRP data - QOH provided,8393,0,0,0.324800,E,0.000000,Empty Customer Price,Common Bond,2500,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,210,1/6/2020,1/1/2030,113598,113598,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853037734,000001,Y,Y,N,N,,,1526,126063,116144,1/1/2022,,Gross MRP Received,N,N,N,116144,116144,0,,,,,N,CALL,DMP34M4SPS-13
FUTA,JS005B,MC,1,1,P1096823,KEY,5110,KEY-5110,001,38,216000,0,0,0,108000,0,152000,24000,161703,12 Weeks,3/28/2022,1241.62%,No previous data found,No previous data found,0,0,0,400000,0,0,14000,39000,0,7000,7000,0,0,772,76003,5036,9157,3214,870,90968,5445,43078,34336,15773,24124,65610,304532,139491,Gross MRP data - QOH provided,149194,0,0,0.117000,E,0.000000,Empty Customer Price,Common Bond,1000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,244,7/6/2020,1/1/2030,90968,94182,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853043748,000001,Y,Y,N,N,,,12720,152211,0,1/1/2022,,Gross MRP Received,N,N,N,0,0,0,,,,,N,,5110
FUTA,JS005B,MC,2,1,SE27-00003-003,DIO,DMG1012UW-7,DMG1012UWTR,001,4Y,8301000,1194000,0,1194000,0,0,0,723000,493077,1 Weeks,1/10/2022,82.76%,No previous data found,No previous data found,0,0,0,309000,7986000,17064000,1344000,1764000,921000,744000,600000,0,936498,160005,200170,0,345605,0,0,705780,71710,315630,781405,1030420,1200025,297610,2172060,1093120,Gross MRP data - QOH provided,767695,561000,0,0.015300,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,234,2/4/2020,1/1/2030,1642278,1642278,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853038216,000001,Y,Y,N,N,,,141400,2171018,1261923,1/1/2022,,Gross MRP Received,N,N,N,1261923,1261923,1194000,,,,,N,CALL,DMG1012UW-7
FUTA,JS005B,MC,1,1,SEECS-DC-AN431-LF,DIO,AN431AN-ATRG1,AN431AN-ATRG1,001,27,528000,237000,111000,126000,0,0,0,0,-124883,2 Weeks,1/17/2022,154.13%,No previous data found,No previous data found,0,0,0,168000,5394000,2625000,480000,42000,0,183000,297000,0,7795,24766,70038,32369,17960,19250,18000,145133,104365,292682,197638,181750,164650,207160,1564872,542180,Gross MRP data - QOH provided,299092,0,0,0.025800,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,217,1/6/2020,1/1/2030,152928,172178,"447475,447496,447497,447498,447499,",BIM-JABIL VN-SMCI,1853037648,000001,Y,Y,N,N,,,50444,600419,250883,1/1/2022,,Gross MRP Received,N,N,N,250883,250883,126000,,,,,N,48,AN431AN-ATRG1
FUTA,JS005B,MC,1,1,SEECS-DC-Z431A-LF,DIO,AZ431LANTR-G1,AZ431LANTR-G1,001,27,522000,66000,30000,36000,0,0,0,0,-43559,1 Weeks,1/10/2022,364.96%,No previous data found,No previous data found,0,0,0,0,1128000,1122000,63000,15000,0,0,63000,0,10258,12895,14861,9020,4425,8850,10620,41201,63042,51179,74504,55675,73450,76000,581516,155422,Gross MRP data - QOH provided,86121,0,0,0.038900,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,218,1/6/2020,1/1/2030,51459,60309,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853038937,000001,Y,Y,N,N,,,18175,183855,79559,1/1/2022,,Gross MRP Received,N,N,N,79559,79559,36000,,,,,N,48,AZ431LANTR-G1
FUTA,JS005B,MC,1,1,SEECS-DI-16E31-LF,DIO,B160-13-F,SS16TR,001,4V,430000,100000,10000,90000,0,0,0,0,24174,4 Weeks,1/31/2022,39302700.00%,No previous data found,No previous data found,0,0,0,2565000,13165000,5160000,0,175000,0,0,0,0,16107,19003,26930,16050,8125,16750,18880,70108,104989,83748,134182,99925,133425,138900,1054120,258845,Gross MRP data - QOH provided,209126,0,0,0.019800,E,0.000000,Empty Customer Price,Common Bond,5000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,220,1/6/2020,1/1/2030,86215,102965,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853037651,000001,Y,Y,N,N,,,33275,308227,65826,1/1/2022,,Gross MRP Received,N,N,N,65826,65826,90000,,,,,N,CALL,B160-13-F
FUTA,JS005B,MC,1,1,SEECS-DI-1KV1A-LF,DIO,RS1MB-13-F,RS1MBTR,001,4V,54000,0,0,0,0,0,0,0,-4640,-1 Weeks,12/27/2021,74.90%,No previous data found,No previous data found,0,0,0,120000,108000,243000,78000,3000,3000,33000,0,45000,221,3478,1480,4913,1960,500,2350,11831,14420,15275,19144,16968,19175,15640,128831,41526,Gross MRP data - QOH provided,37107,0,0,0.060000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,221,1/6/2020,1/1/2030,12052,12552,"447475,447496,447497,447498,447499,",BIM-JABIL VN-SMCI,1853037652,000001,Y,Y,N,N,,,4519,46266,4640,1/1/2022,,Gross MRP Received,N,N,N,4640,4640,0,,,,,N,50,RS1MB-13-F
FUTA,JS005B,MC,2,1,SEECS-DI-52C22-LF,DIO,BZT52C22-7-F,BZT52C22TR,001,4X,156000,18000,0,18000,0,0,225000,0,236708,30 Weeks+,8/1/2022,103.45%,No previous data found,No previous data found,0,0,0,33000,33000,405000,69000,21000,21000,3000,3000,63000,3896,4821,6213,3790,1875,3750,4500,16699,25253,19813,31344,23375,31075,32420,245891,61765,Gross MRP data - QOH provided,59369,0,0,0.010100,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,223,1/6/2020,1/1/2030,20595,24345,"447475,447496,447497,447498,447499,",BIM-JABIL VN-SMCI,1853037654,000001,Y,Y,N,N,,,7725,73386,6292,1/1/2022,,Gross MRP Received,N,N,N,6292,6292,18000,,,,,N,CALL,BZT52C22-7-F
FUTA,JS005B,MC,2,1,SEECS-DI-560TR-LF,DIO,B560C-13-F,B560CTR,001,4V,120000,0,0,0,0,0,0,0,5062,-1 Weeks,12/27/2021,172.42%,No previous data found,No previous data found,0,0,0,366000,1485000,3282000,54000,3000,0,45000,9000,0,3896,4821,6213,3790,1875,3750,4500,16699,25253,19813,31344,23375,31075,32420,245891,61765,Gross MRP data - QOH provided,70723,0,0,0.078100,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,224,1/6/2020,1/1/2030,20595,24345,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853037655,000001,Y,Y,N,N,,,7725,73386,0,1/1/2022,,Gross MRP Received,N,N,N,0,0,0,,,,,N,CALL,B560C-13-F
FUTA,JS005B,MC,1,1,SEECS-DI-HD06T-LF,DIO,HD06-T,HD06-T,001,4V,138000,0,0,0,135000,0,741000,0,738940,30 Weeks+,8/1/2022,72.23%,No previous data found,No previous data found,0,0,0,126000,453000,2502000,81000,3000,3000,36000,45000,0,221,3478,1480,4913,1960,500,2350,11831,14420,15275,19144,16968,19175,15640,128831,41526,Gross MRP data - QOH provided,39687,0,0,0.053100,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,225,1/6/2020,1/1/2030,12052,12552,"447475,447496,447497,447498,447499,",BIM-JABIL VN-SMCI,1853037656,000001,Y,Y,N,N,,,4519,46266,2060,1/1/2022,,Gross MRP Received,N,N,N,2060,2060,0,,,,,N,18,HD06-T
FUTA,JS005B,MC,2,1,SEECS-FT-1012U-LF,DIO,DMG1012UW-7,DMG1012UWTR,001,4Y,2286000,606000,0,606000,0,0,0,723000,-19021,8 Weeks,2/28/2022,101.45%,No previous data found,No previous data found,0,0,0,309000,7986000,17064000,300000,1056000,828000,0,300000,0,38050,27842,70708,42412,18808,28333,22500,159770,276586,441050,266994,234600,236500,286500,2150944,877406,Gross MRP data - QOH provided,290435,0,0,0.015400,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,226,1/6/2020,1/1/2030,197820,226153,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853037657,000001,Y,Y,N,N,,,67394,982850,625021,1/1/2022,,Gross MRP Received,N,N,N,625021,625021,606000,,,,,N,CALL,DMG1012UW-7
FUTA,JS005B,MC,1,1,SEECS-FT-3404L-LF,DIO,DMN3404L-7,IRLML0030TR,001,4Y,774000,90000,0,90000,0,0,0,0,-12512,6 Weeks,2/14/2022,789.07%,No previous data found,No previous data found,0,0,0,4152000,12561000,17475000,0,51000,30000,0,0,0,9222,11820,16204,9990,4950,9900,11880,42964,63267,48230,82260,61200,81925,86280,648849,154461,Gross MRP data - QOH provided,61171,0,0,0.027400,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,227,1/6/2020,1/1/2030,52186,62086,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853037658,000001,Y,Y,N,N,,,20450,184133,102512,1/1/2022,,Gross MRP Received,N,N,N,102512,102512,90000,,,,,Y,CALL,DMN3404L-7
FUTA,JS005B,MC,1,1,SEECS-LG-1G14W-LF,DIO,74LVC1G14W5-7,74LVC1G14GVR,001,16,972000,0,0,0,0,0,0,0,-18942,-1 Weeks,12/27/2021,298.57%,No previous data found,No previous data found,0,0,0,132000,1452000,12324000,99000,87000,87000,0,0,99000,23376,27096,37278,22560,11250,22500,27000,98184,151386,117846,187932,140250,186450,193980,1472616,367416,Gross MRP data - QOH provided,371850,0,0,0.020000,E,0.000000,Empty Customer Price,Common Bond,3000,0,Empty Customer MPQ,In-Transit:Sales=0;CBO=0,,CT#9999,230,1/6/2020,1/1/2030,121560,144060,VN0101RICONSIGN,BIM-JABIL VN-SMCI,1853037660,000001,Y,Y,N,N,,,46350,437142,18942,1/1/2022,,Gross MRP Received,N,N,N,18942,18942,0,,,,,N,CALL,74LVC1G14W5-7
